168,10088157,18.63,101949,39.65,10088162,18.43,101918,40.68,10088167,3.82,102073,89.69,10088180,3.45,101941,93.12
169,10148210,18.63,101948,39.63,10148215,18.43,101910,40.71,10148219,3.98,102071,89.83,10148234,3.71,101933,93.46
170,10208264,18.62,101942,39.65,10208268,18.41,101913,40.73,10208273,3.95,102064,89.62,10208286,3.76,101935,93.12
171,10268316,18.62,101936,39.65,10268321,18.41,101912,40.78,10268326,3.95,102061,89.64,10268340,3.7,101928,93.05
172,10328370,18.62,101944,39.56,10328375,18.42,101911,40.99,10328380,3.86,102059,89.93,10328393,3.7,101928,93.24
173,10388423,18.62,101933,39.68,10388427,18.41,101909,40.74,10388432,3.81,102051,89.43,10388446,3.59,101929,93.15
174,10448476,18.61,101934,39.67,10448481,18.4,101910,40.74,10448486,4,102052,89.63,10448499,3.82,101926,93.63
175,10508529,18.61,101940,39.65,10508534,18.4,101909,40.9,10508539,3.93,102050,89.42,10508553,3.7,101920,93.65
176,10568583,18.6,101930,39.66,10568587,18.39,101908,40.77,10568592,3.96,102060,90,10568605,3.78,101927,93.75
177,10628635,18.61,101934,39.67,10628640,18.37,101906,40.76,10628645,3.96,102055,90.12,10628659,3.72,101923,93.56
178,10688689,18.6,101932,39.67,10688694,18.38,101902,40.76,10688699,3.95,102059,89.88,10688712,3.55,101924,93.32
179,10748742,18.59,101931,39.58,10748747,18.4,101907,40.72,10748751,3.95,102055,89.83,10748766,3.62,101922,93.5
180,10808795,18.6,101936,39.69,10808800,18.37,101902,40.77,10808805,3.87,102052,89.87,10808818,3.6,101916,93.56
181,10868848,18.59,101923,39.7,10868853,18.4,101901,40.76,10868858,4.07,102050,89.84,10868872,3.83,101925,94.03
182,10928902,18.6,101929,39.69,10928907,18.39,101905,40.9,10928911,4.1,102056,90,10928925,3.89,101925,93.97
183,10988955,18.58,101938,39.7,10988959,18.35,101894,40.77,10988964,4.04,102043,89.82,10988978,3.83,101927,93.79
184,11049008,18.58,101930,39.8,11049013,18.37,101902,40.78,11049018,4.03,102052,90.03,11049031,3.81,101914,93.74
185,11109061,18.57,101928,39.71,11109066,18.36,101904,40.84,11109071,4.02,102048,90.01,11109085,3.68,101917,93.62
186,11169115,18.58,101930,39.72,11169119,18.36,101898,40.76,11169124,3.93,102055,90.18,11169137,3.64,101910,93.58
187,11229167,18.58,101931,39.72,11229172,18.36,101900,40.9,11229177,4.06,102049,90.01,11229191,3.71,101914,93.93
188,11289221,18.57,101927,39.82,11289226,18.35,101905,40.68,11289231,3.92,102053,89.91,11289244,3.57,101917,93.66
189,11349274,18.56,101929,39.72,11349278,18.34,101902,40.78,11349283,3.97,102057,90.03,11349297,3.59,101921,93.5
190,11409327,18.57,101932,39.74,11409332,18.35,101904,40.82,11409337,3.95,102058,89.99,11409350,3.49,101921,93.35
191,11469380,18.56,101934,40.01,11469385,18.34,101908,40.92,11469390,3.9,102057,89.43,11469404,3.6,101927,93.55
192,11529434,18.56,101934,39.61,11529439,18.33,101906,40.83,11529443,3.92,102061,89.79,11529457,3.63,101930,93.44
193,11589486,18.56,101942,39.64,11589491,18.34,101919,41.19,11589496,3.96,102063,89.85,11589510,3.64,101931,93.22
194,11649540,18.55,101949,39.79,11649545,18.33,101926,40.85,11649550,3.9,102070,89.76,11649563,3.39,101931,93.25
195,11709593,18.55,101949,39.83,11709598,18.33,101920,40.86,11709602,3.78,102076,89.72,11709617,3.32,101936,93.3
196,11769647,18.55,101954,39.75,11769651,18.33,101922,40.66,11769656,3.8,102080,89.75,11769669,3.42,101947,93.27
197,11829699,18.55,101964,39.75,11829704,18.32,101935,41.05,11829709,3.81,102074,89.71,11829723,3.38,101943,93.15
198,11889753,18.55,101959,39.73,11889758,18.32,101926,40.76,11889763,3.98,102082,89.7,11889776,3.65,101946,93.37
199,11949806,18.55,101961,39.73,11949810,18.33,101928,40.85,11949815,4.14,102088,89.74,11949829,3.81,101945,93.55
200,12009859,18.54,101957,39.75,12009864,18.33,101925,40.83,12009869,4.2,102075,89.75,12009882,3.93,101937,93.44
